x y z magnitude
0.489796 0.510204 0.510204 0.149084
0.510204 0.489796 0.510204 0.149084
0.510204 0.510204 0.489796 0.149084
0.510204 0.510204 0.510204 2.422844
0.510204 0.510204 0.530612 0.149084
0.510204 0.530612 0.510204 0.149084
0.530612 0.510204 0.510204 0.149084
